Type,Latitude,Longitude,Date,Time,Descriptions
Roadwork,1.294315928,103.8566135,7/2/18,2:07:00 PM,Roadworks on Nicoll Highway (towards Guillemard) after Raffles Boulevard. Avoid left lane.
Roadwork,1.322564669,103.9232843,7/2/18,1:55:00 PM,Roadworks on New Upper Changi Road (toward City) after Bedok South Road. Avoid right lane.
Roadwork,1.301329348,103.8950416,7/2/18,1:51:00 PM,Roadworks on Mountbatten Road (towards City) after Tanjong Katong Road South. Avoid left lane.
Roadwork,1.395851116,103.8151346,7/2/18,1:39:00 PM,Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.
Roadwork,1.329293201,103.9241693,7/2/18,1:27:00 PM,Roadworks on Bedok North Road (towards Chai Chee Street) after Bedok North Avenue 1. Avoid left lane.
Roadwork,1.362448169,103.8875935,7/2/18,1:17:00 PM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 3. Avoid right lane.
Roadwork,1.417557803,103.8023626,7/2/18,1:14:00 PM,Roadworks on SLE (towards BKE) after Mandai Rd Exit.
Roadwork,1.342327621,103.7788958,7/2/18,1:07:00 PM,Roadworks on PIE (towards Tuas) at Clementi Rd Exit.
Vehicle breakdown,1.359669113,103.7115474,7/2/18,12:56:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before Jurong West Ave 2.
Roadwork,1.425998045,103.7707475,7/2/18,12:54:00 PM,Roadworks on BKE (towards PIE) before SLE Exit.
Roadwork,1.295179057,103.8706253,7/2/18,12:54:00 PM,Roadworks on ECP (towards City) after KPE Exit. Avoid lane 5.
Heavy Traffic,1.311034638,103.8448688,7/2/18,12:45:00 PM,Heavy Traffic in CTE Tunnel (towards AYE) at Bukit Timah Rd Exit.
Vehicle breakdown,1.360537734,103.7022624,7/2/18,12:31:00 PM,Vehicle breakdown on PIE (towards Changi Airport) before KJE. Avoid lane 5.
Vehicle breakdown,1.330427781,103.8622587,7/2/18,12:30:00 PM,Vehicle breakdown on PIE (towards Tuas) after CTE(SLE) Exit.
Vehicle breakdown,1.272347382,103.8358657,7/2/18,12:23:00 PM,Vehicle breakdown on AYE (towards Tuas) before Telok Blangah Rd Exit.
Roadwork,1.400616671,103.8945137,7/2/18,12:11:00 PM,Roadworks on TPE (towards PIE) at Sengkang Exit.
Roadwork,1.324868569,103.7927317,7/2/18,12:07:00 PM,Roadworks on Jalan Haji Alias near Jalan Haji Alias/Laurel Wood Avenue Junction.
Roadwork,1.370191631,103.8939872,7/2/18,11:57:00 AM,Roadworks on Hougang Central (towards Hougang Avenue 4) after Upper Serangoon Road. Avoid left lane.
Accident,1.34480022,103.9378796,7/2/18,11:51:00 AM,Accident on Tampines Avenue 1 (towards Tampines Avenue 4) after Tampines Avenue 8.
Roadwork,1.412485188,103.8064878,7/2/18,11:51:00 AM,Roadworks on SLE (towards BKE) before Mandai Rd Exit.
Roadwork,1.295179057,103.8706253,7/2/18,11:45:00 AM,Roadworks on ECP (towards City) after KPE Exit. Avoid lane 5.
Roadwork,1.340673674,103.7346222,7/2/18,11:43:00 AM,Roadworks on Jurong Town Hall Road near Boon Lay Way/Jurong Town Hall Road Junction.
Roadwork,1.362524146,103.8953454,7/2/18,11:33:00 AM,Roadworks on Hougang Avenue 7 (towards Hougang Avenue 5) after Tampines Road. Avoid left lane.
Roadwork,1.300452202,103.8587992,7/2/18,11:31:00 AM,Roadworks on Ophir Road (towards Beach Road) after North Bridge Road. Avoid left lane.
Roadwork,1.278231106,103.7865771,7/2/18,11:27:00 AM,Roadworks on Pasir Panjang Road (towards City) after South Buona Vista. Avoid left lane.
Roadwork,1.287530774,103.7774299,7/2/18,11:25:00 AM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Accident,1.343327094,103.851946,7/2/18,11:24:00 AM,Accident on Braddell Road (towards Bishan Road) after Lorong 6 Toa Payoh. Avoid left lane.
Roadwork,1.272817906,103.8236782,7/2/18,11:22:00 AM,Roadworks on Lower Delta Road (towards Telok Blangah Rise) after Telok Blangah Way. Avoid left lane.
Roadwork,1.308032764,103.7395953,7/2/18,11:20:00 AM,Roadworks on Jalan Buroh (towards Tuas) after Tanjong Penjuru. Avoid left lane.
Roadwork,1.307625553,103.7399951,7/2/18,11:19:00 AM,Roadworks on Jalan Buroh (towards City) after Penjuru Road. Avoid right lane.
Roadwork,1.338541832,103.9028355,7/2/18,11:17:00 AM,Roadworks on Bartley Road East (towards Airport Road) after Kaki Bukit Avenue 4. Avoid right lane.
Roadwork,1.364306769,103.8435623,7/2/18,11:17:00 AM,Roadworks on Ang Mo Kio Avenue 1 near Ang Mo Kio Avenue 1/Ang Mo Kio Street 32 Junction.
Roadwork,1.335753607,103.6962769,7/2/18,11:16:00 AM,Roadworks on Pioneer Road North (towards Jurong West Street 63) after Upper Jurong Road. Avoid right lane.
Roadwork,1.343380867,103.7767317,7/2/18,11:14:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
Roadwork,1.314899624,103.8912315,7/2/18,11:07:00 AM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road.
Roadwork,1.371280739,103.8917686,7/2/18,11:03:00 AM,Roadworks on Hougang Central (towards Hougang Avenue 4) after Upper Serangoon Road. Avoid right lane.
Roadwork,1.343055171,103.7359889,7/2/18,11:00:00 AM,Roadworks on Jurong Town Hall Road near Jurong East Avenue 1/Jurong Town Hall Road Junction.
Roadwork,1.3441607,103.7364304,7/2/18,10:58:00 AM,Roadworks on Jurong Town Hall Road (towards Jurong East Avenue 1) after PIE. Avoid left lane.
Roadwork,1.361460489,103.8924448,7/2/18,10:56:00 AM,Roadworks on Tampines Road (towards Hougang Avenue 3) after Jalan Teliti. Avoid left lane.
Roadwork,1.307465349,103.908929,7/2/18,10:56:00 AM,Roadworks on Still Road South (towards Eunos) after Marine Parade Road. Avoid left lane.
Roadwork,1.323384506,103.7916088,7/2/18,10:56:00 AM,Roadworks on Sixth Avenue (towards Ming Teck Park) after Laurel Wood Avenue. Avoid right lane.
Roadwork,1.324994934,103.7926584,7/2/18,10:54:00 AM,Roadworks on Sixth Avenue near Jalan Haji Alias/Laurel Wood Avenue Junction.
Roadwork,1.309061818,103.7825234,7/2/18,10:54:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.
Roadwork,1.312032223,103.7710756,7/2/18,10:51:00 AM,Roadworks on Commonwealth Avenue West (towards City) after Clementi Avenue 2. Avoid right lane.
Roadwork,1.308862583,103.7827875,7/2/18,10:50:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
Roadwork,1.353829791,103.8484854,7/2/18,10:48:00 AM,Roadworks on Bishan Road (towards Bishan Street 14) after Bishan Street 22. Avoid left lane.
Roadwork,1.300501272,103.9069318,7/2/18,10:47:00 AM,Roadworks on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 4.
Roadwork,1.330728718,103.795218,7/2/18,10:47:00 AM,Roadworks on Sixth Avenue (towards Anamalai Avenue) after Fifth Avenue. Avoid left lane.
Roadwork,1.338341143,103.6956752,7/2/18,10:47:00 AM,Roadworks on Pioneer Road North (towards Jurong West Avenue 4) after Jurong West Street 63. Avoid right lane.
Roadwork,1.397602143,103.8540037,7/2/18,10:43:00 AM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 1.
Roadwork,1.320488887,103.8622495,7/2/18,10:42:00 AM,Roadworks on Serangoon Road (towards Sengkang) after Towner Road. Avoid left lane.
Roadwork,1.359684901,103.9612452,7/2/18,10:39:00 AM,Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
Roadwork,1.305060074,103.9101732,7/2/18,10:38:00 AM,Roadworks on Still Road South (towards Eunos) after ECP. Avoid left lane.
Roadwork,1.347645148,103.838164,7/2/18,10:35:00 AM,Roadworks on Upper Thomson Road (towards SLE) after MacRitchie Viaduct. Avoid left lane.
Roadwork,1.28035617,103.839561,7/2/18,10:35:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street). Avoid right lane.
Roadwork,1.310727726,103.7910554,7/2/18,10:34:00 AM,Roadworks on North Buona Vista Road (towards Holland Drive) after Commonwealth Avenue West. Avoid right lane.
Roadwork,1.307667504,103.9191926,7/2/18,10:33:00 AM,Roadworks on Marine Parade Road (towards Marine Vista) after Marine Terrace.
Roadwork,1.313068535,103.7935923,7/2/18,10:27:00 AM,Roadworks on Holland Road (towards North Buona Vista Road) after Ford Avenue. Avoid left lane.
Roadwork,1.32252546,103.8133288,7/2/18,10:26:00 AM,Roadworks on Farrer Road (towards Queensway) after Dunearn Road. Avoid right lane.
Roadwork,1.319398312,103.8102055,7/2/18,10:25:00 AM,Roadworks on Farrer Road (towards Queensway) after Farrer Flyover. Avoid right lane.
Roadwork,1.2973246,103.8852942,7/2/18,10:25:00 AM,Roadworks on Fort Road (towards Meyer Road) after ECP.
Roadwork,1.344571932,103.7261072,7/2/18,10:24:00 AM,Roadworks on Boon Lay Way (towards Tuas) after Jurong Town Hall Road.
Roadwork,1.347341971,103.8470366,7/2/18,10:24:00 AM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11.
Roadwork,1.29728895,103.8853324,7/2/18,10:23:00 AM,Roadworks on Fort Road (towards ECP) after Meyer Road.
Roadwork,1.3229509,103.6862672,7/2/18,10:22:00 AM,Roadworks on Jalan Ahmad Ibrahim (towards AYE) after Sixth Lok Yang Road. Avoid left lane.
Roadwork,1.307851338,103.8783397,7/2/18,10:20:00 AM,Roadworks on Mountbatten Road (towards City) after Stadium Boulevard. Avoid left lane.
Roadwork,1.335537638,103.8184627,7/2/18,10:19:00 AM,Roadworks on Adam Road (towards Braddell) after PIE. Avoid left lane.
Roadwork,1.312100689,103.7720152,7/2/18,10:18:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Clementi Road. Avoid right lane.
Roadwork,1.380307422,103.9033535,7/2/18,10:17:00 AM,Roadworks on Buangkok Drive (towards Upper Serangoon Road). Avoid right lane.
Heavy Traffic,1.30706792,103.8409411,7/2/18,10:16:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Cairnhill Circle Exit.
Roadwork,1.433516853,103.7686213,7/2/18,10:16:00 AM,Roadworks on BKE (towards PIE) before Woodlands Ave 3 Entrance.
Roadwork,1.309303183,103.7820383,7/2/18,10:16:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid left lane.
Roadwork,1.300482903,103.8381775,7/2/18,10:15:00 AM,Roadworks on Somerset Road (towards Grange Road) after Penang Road.
Roadwork,1.292258843,103.7682793,7/2/18,10:15:00 AM,Roadworks on Pasir Panjang Road (towards Neo Pee Teck Lane) after Clementi Road. Avoid right lane.
Roadwork,1.277190572,103.8488846,7/2/18,10:14:00 AM,Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard.
Roadwork,1.28130637,103.8387822,7/2/18,10:14:00 AM,Roadworks on Outram Road (towards Second Hospital Avenue).
Roadwork,1.380345846,103.9037133,7/2/18,10:12:00 AM,Roadworks on Buangkok East Drive near Buangkok Drive/Buangkok East Drive Junction.
Roadwork,1.355469192,103.868635,7/2/18,10:11:00 AM,Roadworks on Boundary Road (towards Lorong Chuan) after Serangoon Avenue 3. Avoid left lane.
Roadwork,1.370172507,103.8956121,7/2/18,10:11:00 AM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 7. Avoid right lane.
Roadwork,1.319210923,103.8643133,7/2/18,10:09:00 AM,Roadworks on Bendemeer Road (towards City) after Whampoa East. Avoid left lane.
Roadwork,1.323401091,103.7720569,7/2/18,10:08:00 AM,Roadworks on Clementi Road (towards Clementi Crescent) after Sunset Way.
Roadwork,1.31667984,103.8911443,7/2/18,10:06:00 AM,Roadworks on Sims Avenue (toward Changi) after Aljunied Road.
Roadwork,1.331372202,103.9176925,7/2/18,10:03:00 AM,Roadworks on PIE (towards Tuas) at Bedok North Rd Entrance.
Roadwork,1.36088168,103.8930771,7/2/18,10:02:00 AM,Roadworks on Hougang Avenue 3 (towards Tampines Road) after Defu Lane 10. Avoid right lane.
Roadwork,1.363821057,103.8925342,7/2/18,10:02:00 AM,Roadworks on Hougang Avenue 3 (towards Tampines Road) after Upper Serangoon Road. Avoid left lane.
Roadwork,1.401516743,103.8697221,7/2/18,10:01:00 AM,Roadworks on TPE (towards PIE) at Jalan Kayu Exit.
Roadwork,1.308370534,103.7835809,7/2/18,9:59:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Rise. Avoid left lane.
Roadwork,1.323144098,103.8262972,7/2/18,9:57:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
Roadwork,1.2903752,103.7701842,7/2/18,9:56:00 AM,Roadworks on West Coast Highway (towards Tuas) after Wholesale Centre. Avoid left lane.
Roadwork,1.317858244,103.8981231,7/2/18,9:54:00 AM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road. Avoid right lane.
Roadwork,1.301733564,103.7705802,7/2/18,9:54:00 AM,Roadworks on Clementi Road near Clementi Road/Kent Ridge Crescent Junction.
Roadwork,1.317161637,103.893904,7/2/18,9:53:00 AM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road.
Roadwork,1.339678279,103.9736559,7/2/18,9:51:00 AM,Roadworks on PIE (towards Changi Airport) after TPE. Avoid lane 4.
Roadwork,1.35259155,103.8633706,7/2/18,9:49:00 AM,Roadworks on Lorong Chuan (towards Serangoon Avenue 3) after Cardiff Grove. Avoid left lane.
Roadwork,1.304575592,103.831176,7/2/18,9:48:00 AM,Roadworks on Paterson Road (towards Scotts Road) after Orchard Boulevard.
Roadwork,1.36285546,103.8928504,7/2/18,9:48:00 AM,Roadworks on Hougang Avenue 3 (towards Upper Serangoon Road) after Tampines Road. Avoid right lane.
Roadwork,1.400183361,103.856822,7/2/18,9:48:00 AM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Roadwork,1.390780376,103.754492,7/2/18,9:47:00 AM,Roadworks on Woodlands Road (towards City) after Sungei Kadut Ave. Avoid left lane.
Roadwork,1.279890037,103.8439318,7/2/18,9:47:00 AM,Roadworks on Tanjong Pagar Road (towards Maxwell Road) after Murray Street.
Roadwork,1.30932646,103.8781276,7/2/18,9:46:00 AM,Roadworks on Guillemard Road (towards Lorong 12 Geylang) after Lorong 8 Geylang. Avoid right lane.
Roadwork,1.344176404,103.8488135,7/2/18,9:44:00 AM,Roadworks on Braddell Road (towards Bishan Flyover) after Bishan Road. Avoid left lane.
Roadwork,1.407951917,103.7560561,7/2/18,9:43:00 AM,Roadworks on Woodlands Road (towards City) after Mandai Road. Avoid left lane.
Roadwork,1.318547546,103.9312496,7/2/18,9:42:00 AM,Roadworks on Bedok South Road (towards New Upper Changi Road) after Bedok South Avenue 1. Avoid right lane.
Roadwork,1.325597763,103.8139284,7/2/18,9:41:00 AM,Roadworks on Adam Road (towards Queensway) after PIE. Avoid right lane.
Roadwork,1.304193499,103.8334859,7/2/18,9:41:00 AM,Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid right lane.
Roadwork,1.332078301,103.7951961,7/2/18,9:39:00 AM,Roadworks on Dunearn Road (towards City) after Swiss Club Road. Avoid left lane.
Roadwork,1.331419925,103.795883,7/2/18,9:38:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Fourth Ave. Avoid left lane.
Roadwork,1.410061647,103.8308802,7/2/18,9:38:00 AM,Roadworks on Yishun Avenue 1 (towards Yishun Street 81) after Yishun Avenue 2.
Heavy Traffic,1.436743554,103.7684955,7/2/18,9:34:00 AM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.
Roadwork,1.321521129,103.870972,7/2/18,9:30:00 AM,Roadworks on Geylang Bahru (towards Geylang Bahru Lane) after Kallang Bahru.
Roadwork,1.312243354,103.7732035,7/2/18,9:28:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid right lane.
Heavy Traffic,1.285108241,103.8375999,7/2/18,9:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
Heavy Traffic,1.326216217,103.6659267,7/2/18,9:24:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
Heavy Traffic,1.28578592,103.7980743,7/2/18,9:14:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Alexandra Rd Entrance.
Accident,1.301753051,103.9113061,7/2/18,9:00:00 AM,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit with congestion till Tg Katong Rd Exit.
Heavy Traffic,1.290931431,103.8431562,7/2/18,8:49:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Havelock Road Exit.
Roadwork,1.390130702,103.844907,7/2/18,8:38:00 AM,Roadworks on Yio Chu Kang Road (towards Yio Chu Kang Crescent) after Ang Mo Kio Street 64. Avoid right lane.
Heavy Traffic,1.34648704,103.6913399,7/2/18,8:35:00 AM,Heavy Traffic on PIE (towards Tuas) at Pioneer Rd North Exit.
Heavy Traffic,1.331345092,103.8180819,7/2/18,8:33:00 AM,Heavy Traffic on PIE (towards Tuas) at Adam Rd Exit.
Heavy Traffic,1.353904257,103.9640754,7/2/18,8:30:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.
Heavy Traffic,1.329090733,103.8658237,7/2/18,8:30:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Onraet Rd and Kallang Way.
Heavy Traffic,1.284591587,103.837292,7/2/18,8:25:00 AM,Heavy Traffic in CTE Tunnel (towards AYE) at Outram Rd Exit.
Heavy Traffic,1.323338326,103.8578082,7/2/18,8:24:00 AM,Heavy Traffic on CTE (towards AYE) between PIE(Changi) Exit and PIE(Jurong) Exit.
Heavy Traffic,1.391536081,103.8581587,7/2/18,8:02:00 AM,Heavy Traffic on SLE (towards CTE) after TPE Exit.
Vehicle breakdown,1.333205177,103.770716,7/2/18,8:00:00 AM,Vehicle breakdown on PIE (towards Changi Airport) before Upper Bukit Timah Rd.
Heavy Traffic,1.353303109,103.8343276,7/2/18,7:49:00 AM,Heavy Traffic on Upper Thomson Road (towards Newton) between Yio Chu Kang Road and Bright Hill Drive.
Heavy Traffic,1.358639768,103.8575653,7/2/18,7:40:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.
Heavy Traffic,1.306131192,103.8018853,7/2/18,7:31:00 AM,Heavy Traffic on Queensway (towards AYE) between Bishan Flyover and Holland Road.
Heavy Traffic,1.324715685,103.8101097,7/2/18,7:28:00 AM,Heavy Traffic on Dunearn Road (towards City) between Swiss Club Road and Hillcrest Road.
Heavy Traffic,1.380271018,103.7759492,7/2/18,7:25:00 AM,Heavy Traffic on BKE (towards PIE) between SLE Exit and KJE Exit.
Heavy Traffic,1.365613765,103.9531896,7/2/18,7:24:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 12 Exit and Pasir Ris Dr 8 Exit.
Heavy Traffic,1.421106082,103.7972814,7/2/18,7:20:00 AM,Heavy Traffic on SLE (towards BKE) at Woodlands Ave 12 Exit.
Heavy Traffic,1.361699022,103.9604393,7/2/18,7:17:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.
Heavy Traffic,1.358922957,103.9616112,7/2/18,7:14:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.
Heavy Traffic,1.357301483,103.8573814,7/2/18,7:11:00 AM,Heavy Traffic on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit.
Heavy Traffic,1.333869344,103.8140329,7/2/18,7:03:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Accident,1.287506631,103.8776013,7/2/18,6:50:00 AM,Accident on MCE (towards AYE) after ECP (City) Entrance. Avoid lane 1.
Vehicle breakdown,1.281446295,103.8754168,7/2/18,5:52:00 AM,Vehicle breakdown on MCE (towards AYE) before Central Blvd Exit.
Roadwork,1.295665177,103.8893251,7/2/18,3:30:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1.
Roadwork,1.383438434,103.9180437,7/2/18,2:43:00 AM,Roadworks on KPE (towards TPE) at TPE(PIE) Exit.
Roadwork,1.349234159,103.9630552,7/2/18,2:24:00 AM,Roadworks on PIE (towards Tuas) at Upper Changi Rd East(North) Entrance.
Vehicle breakdown,1.354617692,103.7861053,7/2/18,2:24:00 AM,Vehicle breakdown on BKE (towards PIE) before PIE Exit.
Roadwork,1.308809458,103.8428183,7/2/18,2:09:00 AM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lane 4.
Roadwork,1.302741257,103.8413369,7/2/18,1:57:00 AM,Roadworks in CTE Tunnel (towards AYE) after Orchard Rd Exit. Avoid lanes 1 and 2.
Roadwork,1.337110922,103.8372409,7/2/18,1:53:00 AM,Roadworks on Thomson Road (towards Newton) after Marymount Road.
Roadwork,1.401320609,103.8831759,7/2/18,1:48:00 AM,Roadworks on TPE (towards SLE) before Jalan Kayu Exit. Avoid lane 1.
Roadwork,1.30847394,103.8423098,7/2/18,1:32:00 AM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lanes 1 and 2.
Roadwork,1.334419107,103.8619306,7/2/18,1:29:00 AM,Roadworks on CTE (towards SLE) at PIE Entrance. PIE Entrance closed.
Roadwork,1.410994582,103.7716589,7/2/18,1:27:00 AM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 4.
Roadwork,1.39354056,103.9076293,7/2/18,1:26:00 AM,Roadworks on TPE (towards SLE) before Punggol Rd Exit. Avoid lane 1.
Roadwork,1.307298762,103.8752776,7/2/18,1:12:00 AM,Roadworks on KPE (towards TPE) at Nicoll Highway Entrance. Nicoll Highway Entrance closed.
Roadwork,1.287359551,103.8403572,7/2/18,12:36:00 AM,Roadworks in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lanes 2 and 3.
Vehicle breakdown,1.329869318,103.8637197,7/2/18,12:33:00 AM,Vehicle breakdown on PIE (towards Tuas) after CTE(SLE) Exit.
Roadwork,1.316372711,103.8473085,7/2/18,12:30:00 AM,Roadworks on CTE (towards AYE) before Bukit Timah Rd Exit.
Roadwork,1.392318885,103.8577006,7/2/18,12:29:00 AM,Roadworks on SLE (towards BKE) at Yio Chu Kang Rd Entrance.
Obstacle,1.319898388,103.8777304,7/2/18,12:22:00 AM,Obstacle on PIE (towards Changi Airport) after Kallang. Avoid lane 1.
Roadwork,1.276233762,103.8682694,7/2/18,12:19:00 AM,Roadworks on MCE (towards ECP) after Marina Blvd Entrance. Avoid lane 3.
Roadwork,1.318328157,103.8752123,7/2/18,12:17:00 AM,Roadworks on KPE (towards ECP) at Sims Avenue Exit. Sims Avenue Exit closed.
Roadwork,1.281993179,103.8761547,7/2/18,12:13:00 AM,Roadworks on MCE (towards ECP) between Marina Blvd Entrance and ECP (Changi) Exit. Avoid lanes 4 and 5.
Roadwork,1.336334163,103.83716,7/2/18,12:03:00 AM,Roadworks on Thomson Road (towards Newton) after Marymount Road.
Roadwork,1.308190143,103.8417935,7/2/18,12:01:00 AM,Roadworks in CTE Tunnel (towards SLE) after Cairnhill Circle Entrance. Avoid lanes 3 and 4.
Roadwork,1.411060608,103.7715913,6/2/18,11:59:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 3.
Roadwork,1.320845599,103.8913531,6/2/18,11:57:00 PM,Roadworks on Paya Lebar Road (towards Jalan Afifi) after Geylang East Central.
Roadwork,1.29294573,103.8436506,6/2/18,11:42:00 PM,Roadworks on Clemenceau Avenue near Clemenceau Avenue/River Valley Road Junction.
Roadwork,1.369831665,103.8608628,6/2/18,11:39:00 PM,Roadworks on CTE (towards AYE) after AMK Ave 5 Exit. Avoid lane 1.
Roadwork,1.354862261,103.8322082,6/2/18,11:36:00 PM,Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid left lane.
Roadwork,1.321323205,103.8787039,6/2/18,11:31:00 PM,Roadworks on KPE (towards TPE) between Nicoll Highway Entrance and Sims Ave Entrance. Avoid lane 3.
Roadwork,1.290963967,103.8757531,6/2/18,11:28:00 PM,Roadworks on MCE (towards AYE) at MCE(AYE) Entrance.
Roadwork,1.270503732,103.8573747,6/2/18,11:23:00 PM,Roadworks on MCE (towards ECP) between Maxwell Rd Entrance and Central Blvd Exit. Avoid lane 6.
Roadwork,1.322076958,103.8846621,6/2/18,11:03:00 PM,Roadworks on PIE (towards Tuas) before KPE Exit. Avoid lane 4.
Roadwork,1.331423849,103.9595905,6/2/18,11:03:00 PM,Roadworks on Changi South Avenue 1 (towards Changi South Street 2) after Xilin Avenue. Avoid right lane.
Roadwork,1.331486969,103.9596831,6/2/18,11:02:00 PM,Roadworks on Changi South Avenue 1 (towards Xilin Avenue) after Changi South Street 2. Avoid right lane.
Roadwork,1.283769692,103.8361875,6/2/18,10:44:00 PM,Roadworks on Chin Swee Road (towards Outram Hill) after Outram Road.
Roadwork,1.328529645,103.9656028,6/2/18,10:22:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid right lane.
Roadwork,1.400441278,103.8928077,6/2/18,10:19:00 PM,Roadworks on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 3.
Roadwork,1.42809023,103.7654763,6/2/18,10:18:00 PM,Roadworks on Woodlands Avenue 3 (towards Woodlands Checkpoint) after Kranji Road. Avoid left lane.
Roadwork,1.317229901,103.8945657,6/2/18,10:10:00 PM,Roadworks on Sims Avenue (toward Changi) after Paya Lebar Road.
Roadwork,1.322142451,103.8847209,6/2/18,10:05:00 PM,Roadworks on PIE (towards Changi Airport) before Paya Lebar Rd. Avoid lane 3.
Roadwork,1.394944849,103.8365958,6/2/18,10:04:00 PM,Roadworks on SLE (towards BKE) after Lentor Ave Exit. Avoid lane 4.
Roadwork,1.301248452,103.8352365,6/2/18,10:02:00 PM,Roadworks on Orchard Link (towards Orchard Turn) after Grange Road. Avoid left lane.
Roadwork,1.326800922,103.8297983,6/2/18,9:57:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
Roadwork,1.401113245,103.887708,6/2/18,9:55:00 PM,Roadworks on TPE (towards PIE) before Sengkang Exit. Avoid lane 4.
Roadwork,1.308975994,103.9345409,6/2/18,9:54:00 PM,Roadworks on ECP (towards City) before Still Rd Sth Exit.
Roadwork,1.344170708,103.8912234,6/2/18,9:43:00 PM,Roadworks on Hougang Avenue 3 (towards Bartley Road East) after Defu Avenue 1.
Roadwork,1.396448824,103.8496021,6/2/18,9:41:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 1.
Roadwork,1.404234077,103.7730542,6/2/18,9:38:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit.
Roadwork,1.331127221,103.7640502,6/2/18,9:35:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.280713838,103.8392237,6/2/18,9:34:00 PM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
Roadwork,1.411061874,103.7716077,6/2/18,9:31:00 PM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
Roadwork,1.402558119,103.7733849,6/2/18,9:30:00 PM,Roadworks on BKE (towards Woodlands) before Mandai Rd Exit. Avoid lane 4.
Roadwork,1.314494749,103.715056,6/2/18,9:25:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road. Avoid left lane.
Roadwork,1.353087446,103.834465,6/2/18,9:22:00 PM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid left lane.
