Type,Latitude,Longitude,Date,Time,Descriptions
Roadwork,1.324412719,103.8097079,24/1/2018,12:09:00 PM,Roadworks on Bukit Timah Road (towards Woodlands) after Farrer Road. Avoid left lane.
Roadwork,1.429616811,103.7694721,24/1/2018,12:06:00 PM,Roadworks on BKE (towards PIE) before Woodlands Ave 3 Entrance.
Vehicle breakdown,1.35253555,103.7890916,24/1/2018,12:05:00 PM,Vehicle breakdown on BKE (towards Woodlands) after PIE Entrance.
Roadwork,1.358390682,103.9625105,24/1/2018,11:57:00 AM,Roadworks on TPE (towards PIE) at Loyang Ave Entrance.
Roadwork,1.301703663,103.9113279,24/1/2018,11:50:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 1.
Roadwork,1.330182355,103.9610598,24/1/2018,11:41:00 AM,Roadworks on Xilin Avenue (towards Laguna Golf Green) after Changi South Avenue 1. Avoid right lane.
Roadwork,1.328486854,103.9657039,24/1/2018,11:39:00 AM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid right lane.
Roadwork,1.309264382,103.766606,24/1/2018,11:36:00 AM,Roadworks on AYE (towards MCE) at Clementi Ave 2 Entrance.
Roadwork,1.316874957,103.9470318,24/1/2018,11:35:00 AM,Roadworks on Upper East Coast Road (towards City) after Bedok South Road. Avoid right lane.
Roadwork,1.319278751,103.825557,24/1/2018,11:32:00 AM,Roadworks on Stevens Road (towards Bukit Timah Road) after Robin Close.
Roadwork,1.378714163,103.7589881,24/1/2018,11:11:00 AM,Roadworks on Choa Chu Kang Road (towards Jalan Teck Whye) after Galistan Avenue. Avoid left lane.
Roadwork,1.308500785,103.8775875,24/1/2018,11:09:00 AM,Roadworks on Guillemard Road near Guillemard Road/Lorong 8 Geylang Junction.
Roadwork,1.296074301,103.8317881,24/1/2018,10:58:00 AM,Roadworks on River Valley Road (towards Kim Seng Road) after Irwell Bank Road. Avoid right lane.
Roadwork,1.275129179,103.8458984,24/1/2018,10:56:00 AM,Roadworks on Anson Road (towards Prince Edward Road) after Gopeng Street. Avoid right lane.
Roadwork,1.280756614,103.8391849,24/1/2018,10:52:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
Roadwork,1.340212624,103.6952688,24/1/2018,10:52:00 AM,Roadworks on Jurong West Avenue 4 (towards Pioneer Road North) after Jurong West Street 61.
Accident,1.307841274,103.9303706,24/1/2018,10:52:00 AM,Accident on ECP (towards Changi Airport) after Siglap Rd Exit. Avoid lane 3.
Roadwork,1.296074301,103.8317881,24/1/2018,10:58:00 AM,Roadworks on River Valley Road (towards Kim Seng Road) after Irwell Bank Road. Avoid right lane.
Roadwork,1.275129179,103.8458984,24/1/2018,10:56:00 AM,Roadworks on Anson Road (towards Prince Edward Road) after Gopeng Street. Avoid right lane.
Roadwork,1.280756614,103.8391849,24/1/2018,10:52:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
Roadwork,1.340212624,103.6952688,24/1/2018,10:52:00 AM,Roadworks on Jurong West Avenue 4 (towards Pioneer Road North) after Jurong West Street 61.
Roadwork,1.307330025,103.8329987,24/1/2018,10:47:00 AM,Roadworks on Scotts Road (towards Claymore Hill) after Stevens Road. Avoid right lane.
Roadwork,1.307417758,103.8329987,24/1/2018,10:46:00 AM,Roadworks on Scotts Road (towards Stevens Road) after Claymore Hill. Avoid right lane.
Roadwork,1.316805546,103.8923357,24/1/2018,10:45:00 AM,Roadworks on Paya Lebar Road (towards Guillemard Road) after Sims Avenue. Avoid left lane.
Roadwork,1.353950053,103.7274434,24/1/2018,10:45:00 AM,Roadworks on PIE (towards Tuas) after Jurong East Ave 2. Avoid lane 1.
Roadwork,1.279210313,103.8566247,24/1/2018,10:45:00 AM,Roadworks on Marina Boulevard (towards Central Boulevard) after Marina Way. Avoid left lane.
Roadwork,1.334085918,103.9230096,24/1/2018,10:45:00 AM,Roadworks on PIE (towards Changi Airport) after Bedok North Rd. Avoid lane 3.
Roadwork,1.295690207,103.8304362,24/1/2018,10:39:00 AM,Roadworks on River Valley Road near Hoot Kiam Road/River Valley Road Junction.
Roadwork,1.342763473,103.7819039,24/1/2018,10:38:00 AM,Roadworks on PIE (towards Changi Airport) at Jalan Anak Bukit Entrance.
Roadwork,1.325219297,103.9399457,24/1/2018,10:37:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Avenue 3. Avoid right lane.
Roadwork,1.32157853,103.7527169,24/1/2018,10:34:00 AM,Roadworks on AYE (towards Tuas) before Jurong Town Hall Exit.
Roadwork,1.327982559,103.9483841,24/1/2018,10:34:00 AM,Roadworks on New Upper Changi Road (toward Changi) after Bedok North Road. Avoid right lane.
Roadwork,1.27413948,103.8304156,24/1/2018,10:34:00 AM,Roadworks on AYE (towards MCE) at Keppel Rd Exit.
Roadwork,1.327053294,103.8298582,24/1/2018,10:32:00 AM,Roadworks on PIE (towards Changi Airport) at Mount Pleasant Entrance.
Roadwork,1.287388169,103.7776153,24/1/2018,10:31:00 AM,Roadworks on West Coast Highway (towards City) after Clementi Road.
Roadwork,1.301363701,103.8951922,24/1/2018,10:30:00 AM,Roadworks on Mountbatten Road (towards City) after Tanjong Katong Road South. Avoid left lane.
Roadwork,1.318996814,103.7711155,24/1/2018,10:29:00 AM,Roadworks on Clementi Road (towards Ulu Pandan Road). Avoid left lane.
Roadwork,1.319638736,103.7709575,24/1/2018,10:29:00 AM,Roadworks on Clementi Road (towards Sunset Lane) after Ulu Pandan Road. Avoid left lane.
Roadwork,1.380403218,103.9046623,24/1/2018,10:27:00 AM,Roadworks on Buangkok East Drive (towards Sengkang East Drive) after Kpe.
Roadwork,1.305670828,103.8597749,24/1/2018,10:27:00 AM,Roadworks on Jalan Sultan (towards Victoria Street) after Rochor Canal Road. Avoid left lane.
Roadwork,1.343599718,103.7765152,24/1/2018,10:22:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
Roadwork,1.315116998,103.8923489,24/1/2018,10:20:00 AM,Roadworks on Geylang Road (toward City) after Tanjong Katong Road. Avoid right lane.
Roadwork,1.297643561,103.8853037,24/1/2018,10:19:00 AM,Roadworks on Fort Road near Fort Road/Meyer Road Junction.
Roadwork,1.334288446,103.9676884,24/1/2018,10:17:00 AM,Roadworks on Changi South Avenue 3 (towards Changi South Avenue 4) after Changi Business Park Avenue 3. Avoid right lane.
Roadwork,1.326455664,103.8609687,24/1/2018,10:14:00 AM,Roadworks on CTE (towards SLE) after Jalan Bahagia Exit. Avoid lane 1.
Roadwork,1.331749125,103.79488,24/1/2018,10:13:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Sixth Avenue. Avoid right lane.
Roadwork,1.318852182,103.8640867,24/1/2018,10:11:00 AM,Roadworks on Bendemeer Road (towards City) after Whampoa East. Avoid left lane.
Roadwork,1.331630857,103.9597734,24/1/2018,10:11:00 AM,Roadworks on Changi South Avenue 1 (towards Xilin Avenue) after Changi South Street 2. Avoid right lane.
Roadwork,1.320712931,103.9556771,24/1/2018,10:10:00 AM,Roadworks on Bedok Road (towards City) after Eastwood Road. Avoid left lane.
Roadwork,1.300521249,103.8379539,24/1/2018,10:09:00 AM,Roadworks on Somerset Road (towards Grange Road) after Penang Road. Avoid right lane.
Roadwork,1.354731502,103.8602608,24/1/2018,10:08:00 AM,Roadworks on Ang Mo Kio Avenue 1 (towards Mei Hwan Crescent) after Mei Hwan Road. Avoid left lane.
Roadwork,1.322426743,103.6996529,24/1/2018,10:05:00 AM,Roadworks on AYE (towards MCE) after Pioneer Rd Exit. Avoid lane 1.
Roadwork,1.344239537,103.8474236,24/1/2018,10:03:00 AM,Roadworks on Braddell Road (towards Bishan Flyover) after Bishan Road.
Roadwork,1.406934147,103.8087769,24/1/2018,9:57:00 AM,Roadworks on SLE (towards CTE) after Mandai Ave Exit.
Roadwork,1.34287255,103.7466455,24/1/2018,9:53:00 AM,Roadworks on PIE (towards Changi Airport) after Toh Guan Rd Exit.
Accident,1.295687351,103.852364,24/1/2018,9:50:00 AM,Accident on Bras Basah Road (towards Raffles Boulevard) after Victoria Street.
Roadwork,1.330214444,103.8150131,24/1/2018,9:43:00 AM,Roadworks on Adam Road (towards Braddell) after Farrer F/O. Avoid left lane.
Roadwork,1.339776333,103.776304,24/1/2018,9:42:00 AM,Roadworks on Upper Bukit Timah Road (towards Jalan Jurong Kechil) after Bukit Timah Avenue. Avoid right lane.
Heavy Traffic,1.323967658,103.8584231,24/1/2018,9:42:00 AM,Heavy Traffic on CTE (towards AYE) between AMK Ave 1 Exit and PIE(Jurong) Exit.
Accident,1.330286698,103.7641134,24/1/2018,9:41:00 AM,Accident on Clementi Avenue 6 (towards Clementi Loop) after PIE. Avoid left lane.
Roadwork,1.401963155,103.7559042,24/1/2018,9:40:00 AM,Roadworks on Woodlands Road (towards City) after Mandai Road. Avoid right lane.
Roadwork,1.339053211,103.9749243,24/1/2018,9:37:00 AM,Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 3.
Roadwork,1.348129662,103.7382942,24/1/2018,9:36:00 AM,Roadworks on Bukit Batok Road (towards Jurong Road) after Bukit Batok West Avenue 3.
Vehicle breakdown,1.323944371,103.7214214,24/1/2018,9:35:00 AM,Vehicle breakdown on AYE (towards Tuas) after Jurong Port Rd Exit.
Roadwork,1.354394728,103.8487425,24/1/2018,9:34:00 AM,Roadworks on Bishan Road (towards Bishan Street 22) after Ang Mo Kio Avenue 1. Avoid left lane.
Roadwork,1.366279532,103.8903729,24/1/2018,9:33:00 AM,Roadworks on Hougang Avenue 2 (towards Upper Serangoon Road) after Hougang Avenue 10.
Roadwork,1.322517544,103.8259921,24/1/2018,9:31:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
Roadwork,1.332374019,103.9604276,24/1/2018,9:25:00 AM,Roadworks on Changi South Avenue 1 (towards Changi South Street 2) after Changi South Avenue 2. Avoid right lane.
Roadwork,1.398652083,103.8576812,24/1/2018,9:12:00 AM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Heavy Traffic,1.306065959,103.7681961,24/1/2018,9:09:00 AM,Heavy Traffic on AYE (towards MCE) between Clementi Ave 6 Exit and Clementi Ave 2 Exit.
Heavy Traffic,1.292906966,103.7867448,24/1/2018,9:06:00 AM,Heavy Traffic on AYE (towards Tuas) at South Buona Vista Rd Exit.
Vehicle breakdown,1.329783854,103.8217724,24/1/2018,9:05:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after Lornie Rd.
Heavy Traffic,1.29180151,103.7889197,24/1/2018,8:50:00 AM,Heavy Traffic on AYE (towards Tuas) between Lower Delta Rd Exit and Buona Vista exit.
Heavy Traffic,1.32635107,103.8281956,24/1/2018,8:40:00 AM,Heavy Traffic on PIE (towards Tuas) at Stevens Rd Exit.
Heavy Traffic,1.438906671,103.7684386,24/1/2018,8:35:00 AM,Heavy Traffic on BKE (towards Woodlands) at Woodlands Checkpoint Exit.
Heavy Traffic,1.332436247,103.7688289,24/1/2018,8:32:00 AM,Heavy Traffic on PIE (towards Tuas) between BKE and Clementi Ave 6 Exit.
Vehicle breakdown,1.419311075,103.8003453,24/1/2018,8:31:00 AM,Vehicle breakdown on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 4.
Heavy Traffic,1.317299552,103.7621683,24/1/2018,8:29:00 AM,Heavy Traffic on Clementi Avenue 6 (towards Jalan Lempeng) after Clementi Loop.
Heavy Traffic,1.320201753,103.811595,24/1/2018,8:22:00 AM,Heavy Traffic on Farrer Road (towards Queensway) between PIE and Dunearn Road.
Heavy Traffic,1.341097725,103.8350222,24/1/2018,8:20:00 AM,Heavy Traffic on Macritchie Viaduct (towards Queensway) between Bishan Road and Marymount Road.
Heavy Traffic,1.348454727,103.8377095,24/1/2018,8:08:00 AM,Heavy Traffic on Upper Thomson Road (towards Newton) after Jln Todak.
Heavy Traffic,1.355038615,103.9636006,24/1/2018,7:58:00 AM,Heavy Traffic on TPE (towards PIE) at Upper Changi Rd North Exit.
Heavy Traffic,1.335957111,103.818691,24/1/2018,7:58:00 AM,Heavy Traffic on Lornie Road (towards Queensway) after MacRitchie viaduct.
Accident,1.33138675,103.8861417,24/1/2018,7:58:00 AM,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 1.
Heavy Traffic,1.33216463,103.7681367,24/1/2018,7:56:00 AM,Heavy Traffic on PIE (towards Tuas) at Clementi Ave 6 Exit.
Heavy Traffic,1.364301272,103.7064397,24/1/2018,7:39:00 AM,Heavy Traffic on KJE (towards PIE) between Sungei Tengah Exit and PIE(Tuas) Exit.
Heavy Traffic,1.350710707,103.9617799,24/1/2018,7:33:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.
Heavy Traffic,1.326069469,103.6658283,24/1/2018,7:19:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
Heavy Traffic,1.407596025,103.7721731,24/1/2018,7:18:00 AM,Heavy Traffic on BKE (towards PIE) after Mandai Rd Exit
Heavy Traffic,1.363953939,103.9575286,24/1/2018,7:15:00 AM,Heavy Traffic on TPE (towards PIE) at Loyang Ave Exit.
Heavy Traffic,1.333879481,103.8138914,24/1/2018,7:14:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Heavy Traffic,1.358527925,103.9619055,24/1/2018,7:13:00 AM,Heavy Traffic on TPE (towards SLE) at Tampines Ave 7 Exit.
Heavy Traffic,1.313247114,103.8042701,24/1/2018,7:10:00 AM,Heavy Traffic on Farrer Road (towards Queensway) between Bishan Flyover and Farrer Flyover.
Heavy Traffic,1.358192534,103.8574181,24/1/2018,7:08:00 AM,Heavy Traffic on CTE (towards AYE) between Yio Chu Kang Rd Exit and AMK Ave 1 Exit.
Roadwork,1.365425042,103.708346,24/1/2018,1:58:00 AM,Roadworks on PIE (towards Tuas) at KJE(BKE) Exit.
Roadwork,1.300337839,103.8626878,24/1/2018,1:52:00 AM,Roadworks on Nicoll Highway (towards Guillemard) after Middle Road.
Roadwork,1.325752875,103.9724724,24/1/2018,1:48:00 AM,Roadworks on ECP (towards Changi Airport) after Xilin Ave Exit. Avoid lane 2.
Roadwork,1.318711505,103.89186,24/1/2018,1:48:00 AM,Roadworks on Paya Lebar Road (towards Paya Lebar Close) after Eunos Avenue 5. Avoid right lane.
Roadwork,1.373781144,103.9359861,24/1/2018,1:39:00 AM,Roadworks on TPE (towards SLE) after Tampines Rd Exit. Avoid lane 1.
Roadwork,1.337096044,103.9417746,24/1/2018,1:28:00 AM,Roadworks on PIE (towards Tuas) after Tampines. Avoid lane 1.
Roadwork,1.27033619,103.8591118,24/1/2018,1:11:00 AM,Roadworks on MCE (towards ECP) before Central Blvd Exit. Avoid lane 5.
Roadwork,1.331804318,103.8626506,24/1/2018,12:59:00 AM,Roadworks on CTE (towards AYE) at Upper Serangoon Rd Exit.
Roadwork,1.304087064,103.8336556,24/1/2018,12:44:00 AM,Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.
Roadwork,1.342879131,103.7769533,24/1/2018,12:43:00 AM,Roadworks on Jalan Anak Bukit (towards Clementi Road) after Hindhede Road. Avoid left lane.
Roadwork,1.28058994,103.8393021,24/1/2018,12:43:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street) after Second Hospital Avenue.
Roadwork,1.342228986,103.7774494,24/1/2018,12:36:00 AM,Roadworks on Jalan Anak Bukit (towards Jalan Jurong Kechil) after Clementi Road. Avoid left lane.
Roadwork,1.30178987,103.8425482,24/1/2018,12:34:00 AM,Roadworks in CTE Tunnel (towards AYE) after Orchard Rd Exit. Avoid lanes 1 and 2.
Roadwork,1.299953645,103.840713,24/1/2018,12:20:00 AM,Roadworks on Penang Road (towards Killiney Road) after Oxley Road.
Roadwork,1.326944985,103.8683178,24/1/2018,12:12:00 AM,Roadworks in Woodsville Tunnel (towards City). Woodsville Tunnel closed.
Roadwork,1.34971738,103.8986875,24/1/2018,12:11:00 AM,Roadworks on KPE (towards ECP) before Airport Rd Exit. Avoid lane 1.
Roadwork,1.283957906,103.8780466,24/1/2018,12:10:00 AM,"Roadworks on MCE (towards AYE) after ECP (City) Entrance. Avoid lanes 2, 3, 4 and 5."
Roadwork,1.28952115,103.8479365,24/1/2018,12:09:00 AM,Roadworks on New Bridge Road (towards Upper Circular Road) after Hill Street.
Roadwork,1.27978791,103.859651,24/1/2018,12:05:00 AM,Roadworks on Sheares Avenue (towards Marina Boulevard) after Sheares Link.
Roadwork,1.335170821,103.862152,24/1/2018,12:03:00 AM,Roadworks on CTE (towards SLE) after PIE(Changi) Exit. Avoid lanes 3 and 4.
Roadwork,1.399180224,103.7738469,24/1/2018,12:02:00 AM,Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
Roadwork,1.322874403,103.8822617,24/1/2018,12:02:00 AM,Roadworks on KPE (towards ECP) after PIE(Tuas) Exit. Avoid lanes 2 and 3.
Roadwork,1.289202741,103.8419976,24/1/2018,12:01:00 AM,Roadworks in CTE Tunnel (towards AYE) after Havelock Exit. Avoid lanes 1 and 2.
Roadwork,1.337933374,103.7778637,23/1/2018,11:59:00 PM,Roadworks on Upper Bukit Timah Road (towards PIE) after Clementi Road.
Roadwork,1.327176758,103.8295257,23/1/2018,11:59:00 PM,Roadworks on PIE (towards Changi Airport) at Mount Pleasant Entrance.
Roadwork,1.332518437,103.8881215,23/1/2018,11:53:00 PM,Roadworks on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 1.
Roadwork,1.422797735,103.7719683,23/1/2018,11:49:00 PM,Roadworks on BKE (towards PIE) at Turf Club Ave Exit.
Roadwork,1.333033569,103.7380455,23/1/2018,11:46:00 PM,Roadworks on Jurong Town Hall Road near Jurong East Central/Jurong Town Hall Road Junction.
Roadwork,1.326175995,103.8708111,23/1/2018,11:42:00 PM,Roadworks on PIE (towards Changi Airport) before Kallang Way. Avoid lane 2.
Roadwork,1.354203766,103.8333015,23/1/2018,11:39:00 PM,Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.
Roadwork,1.326792765,103.8298037,23/1/2018,11:27:00 PM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
Roadwork,1.360357665,103.8582004,23/1/2018,11:04:00 PM,Roadworks on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 5.
Roadwork,1.322507252,103.8889468,23/1/2018,10:46:00 PM,Roadworks on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 3.
Roadwork,1.366620093,103.948625,23/1/2018,10:43:00 PM,Roadworks on TPE (towards SLE) before Tampines Ave 12 Exit. Avoid lanes 1 and 2.
Roadwork,1.333626771,103.8697304,23/1/2018,10:38:00 PM,Roadworks on Upper Serangoon Road (towards City) after Upper Aljunied Road.
Roadwork,1.322013641,103.8258241,23/1/2018,10:34:00 PM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
Roadwork,1.311180458,103.7340563,23/1/2018,10:34:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road. Avoid right lane.
Roadwork,1.314450616,103.7096704,23/1/2018,10:30:00 PM,Roadworks on Jurong Pier Circus (towards City) after Jurong Pier Road. Avoid right lane.
Roadwork,1.430083532,103.7653263,23/1/2018,10:28:00 PM,Roadworks on Woodlands Ind Park D St 1 (towards Woodlands Industrial Park D Street2) after Woodlands Avenue 3. Avoid right lane.
Roadwork,1.314102038,103.7053751,23/1/2018,10:26:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid left lane.
Roadwork,1.395941028,103.8152055,23/1/2018,10:23:00 PM,Roadworks on SLE (towards CTE) before Upper Thomson Rd Exit. Avoid lanes 2 and 3.
Roadwork,1.320364477,103.8802774,23/1/2018,10:17:00 PM,Roadworks on PIE (towards Changi Airport) after Kallang Way. Avoid lane 5.
Roadwork,1.294411911,103.8616227,23/1/2018,10:11:00 PM,Roadworks on ECP (towards City) at Ophir Rd Entrance.
Roadwork,1.401134334,103.8740124,23/1/2018,10:11:00 PM,Roadworks on TPE (towards SLE) after Jalan Kayu Exit.
Roadwork,1.300685835,103.8372617,23/1/2018,10:08:00 PM,Roadworks on Somerset Road (towards Grange Road) after Penang Road.
Roadwork,1.394626975,103.8361127,23/1/2018,10:05:00 PM,Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.
Roadwork,1.393064035,103.8239267,23/1/2018,9:25:00 PM,Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.
Roadwork,1.276308737,103.8468959,23/1/2018,9:20:00 PM,Roadworks on Anson Road (towards Choon Guan Street) after Prince Edward Road.
Roadwork,1.346826005,103.7888474,23/1/2018,9:17:00 PM,Roadworks on PIE (towards Tuas) after BKE. Avoid lane 1.
Roadwork,1.333836191,103.7619221,23/1/2018,9:02:00 PM,Roadworks on PIE (towards Tuas) at Bukit Batok East Ave 3 Exit.
Roadwork,1.331455235,103.7640917,23/1/2018,9:01:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.328399132,103.9658565,23/1/2018,8:56:00 PM,Roadworks on Xilin Avenue (towards Changi South Avenue 3) after ECP. Avoid right lane.
Roadwork,1.33690944,103.7784958,23/1/2018,8:52:00 PM,Roadworks on Clementi Road (towards Bukit Timah Road) after Jalan Anak Bukit. Avoid right lane.
Roadwork,1.341891417,103.7780048,23/1/2018,8:50:00 PM,Roadworks on Jalan Anak Bukit (towards City) after Jalan Jurong Kechil. Avoid left lane.
Roadwork,1.343213562,103.7768709,23/1/2018,8:49:00 PM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
Roadwork,1.312159357,103.7300253,23/1/2018,8:30:00 PM,Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road.
Roadwork,1.314351949,103.7110986,23/1/2018,8:20:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road. Avoid left lane.
Roadwork,1.312054119,103.7309728,23/1/2018,7:54:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Port Road. Avoid right lane.
Roadwork,1.314363002,103.7131809,23/1/2018,7:52:00 PM,Roadworks on Jalan Buroh (towards City) after Jurong Pier Road.
Accident,1.406904935,103.8087457,23/1/2018,7:19:00 PM,Accident on SLE (towards BKE) after Upper Thomson Rd Exit.
Heavy Traffic,1.330284804,103.8688471,23/1/2018,6:40:00 PM,Heavy Traffic in Woodsville Tunnel (towards Upper Serangoon).
Roadwork,1.321256138,103.9552956,23/1/2018,6:37:00 PM,Roadworks on Bedok Road (towards City) after Eastwood Road. Avoid right lane.
Heavy Traffic,1.348788987,103.7703728,23/1/2018,6:31:00 PM,Heavy Traffic on Upper Bukit Timah Road (towards Woodlands) between Jalan Jurong Kechil and Jalan Anak Bukit.
Heavy Traffic,1.395145939,103.9056776,23/1/2018,6:30:00 PM,Heavy Traffic on TPE (towards SLE) at Punggol Rd Exit.
Heavy Traffic,1.317153687,103.835197,23/1/2018,6:23:00 PM,Heavy Traffic on Bukit Timah Road (towards Woodlands) between Kampong Java Road and Balmoral Road.
Heavy Traffic,1.393541727,103.907636,23/1/2018,6:12:00 PM,Heavy Traffic on TPE (towards SLE) between Tampines Rd Exit and Punggol Rd Exit.
Accident,1.293134108,103.8437377,23/1/2018,6:11:00 PM,Accident on Clemenceau Avenue near Clemenceau Avenue/River Valley Road Junction.
Vehicle breakdown,1.424836401,103.7909214,23/1/2018,6:09:00 PM,Vehicle breakdown on SLE (towards CTE) after Woodlands Ave 2 Exit.
Heavy Traffic,1.335630444,103.8185011,23/1/2018,5:55:00 PM,Heavy Traffic on Adam Road (towards Braddell) between Bt Timah Road and PIE.
Heavy Traffic,1.436858752,103.76849,23/1/2018,5:55:00 PM,Heavy Traffic on BKE (towards Woodlands) before Woodlands Checkpoint.
Heavy Traffic,1.380797517,103.9161271,23/1/2018,5:54:00 PM,Heavy Traffic on KPE (towards TPE) at TPE(SLE) Exit.
Roadwork,1.31198988,103.7710377,23/1/2018,5:19:00 PM,Roadworks on Commonwealth Avenue West (towards Tuas) after Clementi Road. Avoid left lane.
Vehicle breakdown,1.332185157,103.8616871,23/1/2018,5:14:00 PM,Vehicle breakdown on CTE (towards SLE) at PIE Exit.
Accident,1.405446758,103.8097467,23/1/2018,5:01:00 PM,Accident on SLE (towards CTE) after Mandai Ave Exit with congestion till Woodlands Ave 12 Exit.
Heavy Traffic,1.328581086,103.8672718,23/1/2018,4:55:00 PM,Heavy Traffic on PIE (towards Tuas) between KPE Exit and CTE(City) Exit.
Accident,1.292532732,103.8623896,23/1/2018,4:47:00 PM,Accident on ECP (towards City) at Rochor Rd Exit.
Vehicle breakdown,1.424974211,103.7905866,23/1/2018,4:47:00 PM,Vehicle breakdown on SLE (towards CTE) after Woodlands Ave 2 Exit.
Accident,1.309467562,103.7651323,23/1/2018,4:27:00 PM,Accident on AYE (towards Tuas) after Clementi Ave 2 Exit with congestion till Buona Vista exit.
Roadwork,1.372436887,103.8980597,23/1/2018,4:22:00 PM,Roadworks on Upper Serangoon Road (towards City) after Hougang Avenue 7. Avoid right lane.
Roadwork,1.372349177,103.8978853,23/1/2018,4:20:00 PM,Roadworks on Upper Serangoon Road (towards Sengkang) after Hougang Central. Avoid right lane.
Roadwork,1.332790866,103.7968786,23/1/2018,4:01:00 PM,Roadworks on Vanda Link (towards Eng Neo Avenue) after Turf Club Road. Avoid right lane.
Heavy Traffic,1.326848291,103.8289596,23/1/2018,3:59:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Lornie Rd and Stevens Rd Exit.
Heavy Traffic,1.333774561,103.8145253,23/1/2018,3:22:00 PM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Vehicle breakdown,1.302691345,103.8412982,23/1/2018,3:17:00 PM,Vehicle breakdown in CTE Tunnel (towards SLE) before Kramat Rd Entrance.
Heavy Traffic,1.328915179,103.8664015,23/1/2018,3:13:00 PM,Heavy Traffic on PIE (towards Changi Airport) between Toa Payoh Lor 1 and Kallang Way.
Accident,1.332614197,103.9771403,23/1/2018,3:10:00 PM,Accident on ECP (towards Changi Airport) before PIE Exit. Avoid lane 3.
Roadwork,1.371578229,103.7782809,23/1/2018,2:57:00 PM,Roadworks on BKE (towards PIE) after Bukit Panjang Rd Exit. Avoid lane 1.
Roadwork,1.371532304,103.77822,23/1/2018,2:56:00 PM,Roadworks on BKE (towards Woodlands) before Bukit Panjang Rd Exit. Avoid lane 1.
Roadwork,1.397598779,103.8539308,23/1/2018,2:50:00 PM,Roadworks on SLE (towards BKE) after TPE Exit. Avoid lane 3.
Roadwork,1.397648104,103.8538981,23/1/2018,2:49:00 PM,Roadworks on SLE (towards CTE) before TPE Exit. Avoid lane 1.
Roadwork,1.400871326,103.8561975,23/1/2018,2:47:00 PM,Roadworks on SLE (towards CTE) at Seletar West Link Entrance.
Roadwork,1.328599743,103.8241803,23/1/2018,2:42:00 PM,Roadworks on PIE (towards Changi Airport) after Lornie Rd. Avoid lane 4.
Roadwork,1.322948513,103.663347,23/1/2018,2:21:00 PM,Roadworks on AYE (towards Tuas) after Tuas Rd Exit. Avoid lane 1.
Roadwork,1.33476594,103.9516005,23/1/2018,2:14:00 PM,Roadworks on Upper Changi Road (towards Simei Avenue) after Changi South Lane.
Roadwork,1.343137551,103.7358145,23/1/2018,2:00:00 PM,Roadworks on Jurong Town Hall Road (towards Jurong East Avenue 1). Avoid right lane.
Roadwork,1.325327045,103.8091759,23/1/2018,1:56:00 PM,Roadworks on Dunearn Road (towards City) after Hillcrest Road. Avoid left lane.
